"id";"political_orientation_t2";"swls_1_t2";"swls_2_t2";"swls_3_t2";"swls_4_t2";"swls_5_t2";"uls_1_t2";"uls_2_t2";"uls_3_t2";"uls_4_t2";"uls_5_t2";"uls_6_t2";"uls_7_t2";"uls_8_t2";"uls_9_t2";"awb_1_t2";"awb_2_t2";"awb_3_t2";"awb_4_t2";"awb_5_t2";"awb_6_t2";"ksa_1_t2";"ksa_2_t2";"ksa_3_t2"
"FA20_NV7NOZJFK6BJ";6;4;5;6;5;3;3;3;3;2;3;3;3;2;3;1;1;3;1;2;4;1;2;1
"FA20_NX3Z9VJ7DRLP";4;7;6;5;6;7;1;3;3;4;4;3;2;4;2;2;3;4;3;4;5;3;3;3
"FA20_NXP8TNKD9GL0";5;6;6;6;6;6;2;3;4;2;4;4;4;2;4;1;1;5;2;4;4;2;1;3
"FA20_NZTLZ3OVMX8P";6;3;3;2;3;2;3;3;3;3;4;4;3;3;4;2;4;3;5;4;2;2;3;2
"FA20_O2KMWVSOY7IV";7;3;2;3;1;2;4;1;2;4;3;2;2;4;2;1;3;2;2;2;3;2;2;1
"FA20_O4GFHD95X1EP";5;6;6;7;6;6;2;4;4;2;4;4;4;2;3;1;1;5;2;4;3;1;2;2
"FA20_O4KV8V3A2W0I";4;4;4;5;5;7;3;2;2;3;2;2;2;3;2;3;4;4;2;2;3;3;2;4
"FA20_O5KHIBBZY45C";2;5;6;5;6;2;3;4;3;4;4;3;3;4;2;2;2;3;4;2;2;2;2;3
"FA20_O5OGAVXX5JOM";7;5;4;5;3;3;2;3;4;2;4;4;3;2;4;1;5;4;1;3;2;2;2;2
"FA20_O68ZFNEWNF6A";6;3;5;5;5;2;2;4;4;1;4;4;4;2;4;2;2;5;1;5;5;4;1;1
"FA20_O7IWBC5MN1II";3;2;2;2;3;1;4;3;2;3;2;2;2;3;3;3;4;3;4;2;2;2;1;2
"FA20_O7XHBHQVMUO3";4;5;2;3;4;2;3;3;4;2;4;4;4;4;3;2;4;3;3;2;2;3;1;3
"FA20_O93DEXNGN94H";3;5;5;5;6;6;2;3;2;3;2;3;2;2;4;3;5;3;3;2;2;2;2;3
"FA20_OAA1SWV1EZGL";6;7;5;5;5;3;4;4;2;3;3;4;3;3;4;4;5;4;3;3;3;3;4;2
"FA20_OAU3IPVWRX7Y";6;3;4;3;4;4;4;3;4;4;4;3;4;3;3;3;3;2;5;2;2;3;2;3
"FA20_OBPMXIG0DHYS";7;5;3;5;5;5;2;4;4;2;4;4;4;2;4;1;5;4;1;3;2;3;2;4
"FA20_OCTZGAW0Y65M";6;4;4;3;4;4;3;3;3;4;3;3;4;4;3;3;5;3;3;3;2;2;1;2
"FA20_OCZTZELPJ9Q1";3;5;6;5;5;3;2;3;4;2;4;3;3;2;4;1;2;5;2;4;4;2;3;2
"FA20_ODAKJYFFQK8T";4;5;7;6;6;2;4;1;1;4;1;1;3;3;2;3;4;2;1;3;2;2;4;1
"FA20_ODLISU7ZNRJB";4;5;5;6;5;6;3;3;4;2;3;3;4;2;3;2;4;4;2;3;3;2;4;2
"FA20_OGXYISDVWR3T";4;6;5;7;6;7;2;4;4;2;4;4;4;3;4;3;5;5;4;5;2;2;2;3
"FA20_OIWQW66T6GWF";6;6;6;6;6;3;2;4;4;2;4;4;3;2;4;2;3;3;2;3;3;3;3;1
"FA20_OJ6IBN1SERSF";5;3;3;4;3;4;3;3;2;3;2;2;3;2;3;2;4;3;2;3;3;3;3;2
"FA20_OKDUD8E0KOY7";4;2;2;2;2;3;4;3;2;3;3;3;3;2;2;3;2;3;4;2;4;4;3;2
"FA20_OKM2X32HGJW5";7;5;5;5;3;6;3;4;3;3;3;2;3;4;3;3;4;3;2;4;1;2;1;2
"FA20_OKOW8Y4Y25Q7";5;2;4;2;2;1;3;2;3;3;3;3;2;3;3;1;5;3;2;3;1;2;2;2
"FA20_ONXPBM7709WW";5;2;5;5;5;5;4;2;3;4;3;3;3;4;2;1;3;5;2;4;5;2;2;4
"FA20_OO5OFP9DKUIG";7;3;3;5;4;5;3;3;4;3;3;3;3;3;2;2;4;2;5;2;3;2;3;2
"FA20_OOTOJ6UDA6VL";6;4;6;6;6;6;2;4;2;2;2;4;3;3;4;1;1;4;3;3;4;1;2;3
"FA20_OQ63F2CJ0NJT";7;5;5;5;7;4;3;3;3;3;3;3;2;3;4;1;4;5;4;3;2;2;1;1
"FA20_OQBJ7QG1EPRS";6;5;4;4;4;2;3;3;4;3;4;3;3;3;3;3;4;3;2;2;2;3;3;1
"FA20_OR4ZWH416ZID";3;6;6;6;6;5;2;4;4;2;4;4;4;2;4;1;3;4;1;3;2;3;4;4
"FA20_OUBGBNCG1TTF";4;2;3;2;3;1;3;3;3;3;3;3;3;3;3;2;3;3;2;2;2;2;2;1
"FA20_OUY7YO6T8FJT";7;5;5;4;5;4;3;3;3;3;4;3;3;3;2;2;4;3;3;2;2;3;2;4
"FA20_OVZJGB4DINX4";4;3;3;4;4;1;3;2;3;4;3;3;2;3;3;2;4;4;1;3;3;4;2;3
"FA20_OY4JGBJPSLTF";5;5;6;6;6;6;3;3;4;3;3;3;3;3;4;1;2;4;2;3;5;4;3;1
"FA20_OY9GA9S7LCP2";4;3;5;5;5;5;2;4;2;2;3;4;4;2;3;3;5;3;4;3;1;3;3;3
"FA20_OYF96TWDI865";5;3;4;2;2;3;1;3;4;1;4;4;4;1;3;2;5;3;2;2;1;4;4;1
"FA20_OYMOQY0TKJ99";3;4;4;5;5;7;2;2;3;2;4;4;3;3;4;1;4;4;4;4;4;3;3;3
"FA20_P1TGDUU8ZVLR";6;2;1;2;3;2;3;2;2;3;2;3;3;3;2;2;4;3;3;2;3;3;3;2
"FA20_P23WR7CMHDDO";5;5;6;6;3;5;2;3;4;2;4;3;3;2;4;2;2;3;1;4;5;2;3;2
"FA20_P32BHN9ZHG99";6;5;5;6;5;6;3;3;3;2;3;4;3;2;3;2;3;4;2;3;4;3;2;3
"FA20_P45EI5I72MH5";7;2;5;1;2;3;3;2;2;3;3;2;3;3;2;1;4;3;3;3;2;2;1;1
"FA20_P4HQ1QC2R1ZS";3;5;6;6;5;4;4;4;3;3;3;4;4;3;4;2;2;4;5;3;4;3;2;2
"FA20_P5PK3NWWMAK0";4;3;6;3;3;5;2;3;4;3;4;3;4;2;4;2;1;4;2;4;3;1;2;3
"FA20_P8RDCLW9P6SQ";4;1;2;2;5;5;4;3;3;2;3;3;3;4;2;3;5;2;4;1;3;3;2;2
"FA20_P8YTJ8Z8BX9F";2;2;2;1;2;1;4;3;2;4;2;2;1;3;3;2;3;3;3;2;2;2;3;2
"FA20_PBCO5PT92IF7";6;3;7;5;5;5;3;3;3;3;2;3;3;3;2;2;3;4;4;1;3;3;3;2
"FA20_PBMZFBO3RQMF";7;2;5;1;1;2;4;2;2;4;2;3;2;4;4;4;2;2;4;2;2;1;2;1
"FA20_PDLOA78HFB5S";6;1;1;1;2;1;3;3;3;3;3;3;2;3;2;2;5;4;5;5;5;1;3;2
"FA20_PDOGMYU669K1";6;2;6;4;3;2;3;3;4;4;3;2;2;4;2;2;3;4;3;4;5;2;2;2
"FA20_PEBARMZ4TXUL";5;3;6;6;5;2;4;3;2;3;3;3;2;3;2;2;4;4;3;2;3;3;2;2
"FA20_PGMTU99K9IKY";6;6;5;6;6;5;3;4;4;2;4;4;4;2;4;2;5;5;2;4;3;2;2;3
"FA20_PHMSB261RXJ2";6;2;1;5;3;5;4;2;2;4;2;2;2;3;3;2;5;1;4;2;3;2;2;2
"FA20_PI9Z0PSXLREI";5;5;7;5;6;5;4;3;3;4;3;2;3;3;3;1;3;2;2;1;2;2;1;3
"FA20_PIPJ6IDWUJT8";6;6;5;4;6;5;3;3;3;3;4;3;3;3;2;2;4;3;3;2;2;2;3;2
"FA20_PKLUWJ04XTOB";7;3;4;5;4;4;3;3;3;4;3;3;3;2;3;2;4;3;3;2;2;2;2;3
"FA20_PM5KI3I95929";6;5;5;6;6;7;4;3;4;3;4;3;4;3;3;3;5;4;4;4;3;2;3;2
"FA20_PMBBB66IPQMR";4;6;6;6;6;6;2;3;4;3;4;4;3;2;3;1;1;5;2;4;4;3;2;3
"FA20_PN0TL017BLEC";5;5;5;6;4;4;3;4;4;2;4;3;4;2;3;2;3;4;2;3;3;2;2;3
"FA20_PNCXAA5E7NJP";7;5;4;6;3;4;2;3;3;2;3;3;2;3;3;3;3;5;2;3;4;1;1;1
"FA20_POVI01M5RZQT";6;3;2;3;4;1;3;2;3;3;3;3;2;3;3;1;4;3;1;2;3;3;2;1
"FA20_PPVYO3Y0RGSX";5;3;6;5;3;3;3;3;2;3;3;3;2;3;3;4;3;3;2;3;3;2;1;1
"FA20_PRLBB7GPQR3H";7;5;6;2;3;1;3;2;3;2;3;3;3;3;3;2;4;2;3;3;2;3;2;2
"FA20_PS9BAMZ7BSQ7";4;5;4;4;3;3;3;3;2;3;3;3;2;3;3;1;2;4;2;3;2;3;2;3
"FA20_PSZNCK2LJ13Z";6;2;5;3;5;2;2;3;3;2;4;3;3;2;3;2;5;3;5;2;2;3;2;1
"FA20_PT2YHP0OSIG6";3;6;6;6;6;3;2;4;4;2;4;3;4;2;4;2;2;4;1;4;4;2;3;3
"FA20_PV88HH5S4KRM";6;6;6;6;6;5;3;3;4;3;4;3;3;3;3;2;3;4;3;5;3;2;1;4
"FA20_PY4FNU500GHJ";6;1;6;2;3;1;4;3;3;3;3;2;2;3;3;3;4;1;5;1;2;4;2;4
"FA20_PYSFV8GN1CE7";5;2;3;5;3;2;1;3;3;1;2;2;3;4;3;3;4;3;3;1;1;1;2;3
"FA20_PZUG7CRADML1";6;6;6;4;4;6;3;4;4;2;4;4;4;2;4;2;1;4;2;5;1;1;1;1
"FA20_Q1I4E9LAVR4H";5;3;7;1;1;1;4;2;2;4;3;2;1;4;2;5;5;3;5;3;5;3;2;3
"FA20_Q4BAG69ZCVOM";2;3;6;3;3;3;4;2;3;4;3;3;2;3;3;1;2;2;4;2;3;3;3;3
"FA20_Q7XR7GEOBW04";4;6;6;6;4;2;3;3;2;4;4;3;3;4;3;3;5;3;3;1;2;1;3;4
"FA20_QA5IIY3AV0OA";5;5;6;6;6;7;2;4;4;2;4;4;4;2;4;1;3;5;1;5;4;3;3;4
"FA20_QBDGL5404TFG";5;2;6;5;5;3;2;3;2;3;3;3;3;3;2;4;5;4;4;3;2;3;2;2
"FA20_QBFVI3SX4GD3";5;1;1;5;2;1;1;3;4;2;4;2;3;1;4;4;5;4;2;1;2;2;1;1
"FA20_QBRMAPUN0UX1";6;5;5;5;5;5;2;3;3;2;3;3;4;2;3;2;5;3;3;3;2;2;3;2
"FA20_QCEH176VW734";2;4;5;5;5;5;4;1;1;4;2;2;1;4;2;2;4;4;3;4;2;3;4;3
"FA20_QDREO97610CL";6;4;6;6;5;6;3;2;4;3;4;2;3;4;3;2;4;3;3;3;3;1;2;2
"FA20_QESXAK55DFH6";4;5;7;6;2;2;3;3;2;3;2;2;3;3;3;2;5;4;3;2;2;3;2;3
"FA20_QFRB3S11Q41Q";7;5;5;6;6;2;2;4;4;2;4;4;4;2;2;5;1;5;3;1;4;3;3;2
"FA20_QFXPFS2W3EN6";6;6;6;6;5;5;2;3;4;2;4;4;3;2;4;2;4;4;2;3;2;4;4;3
"FA20_QGUTEH7SRCRR";7;3;4;2;3;1;4;2;3;4;3;2;2;4;3;3;5;2;5;2;3;2;2;2
"FA20_QHEFS542A6MM";3;4;5;6;5;6;3;4;4;2;4;3;4;2;4;1;1;5;1;4;5;2;3;3
"FA20_QHSHV4RNHL23";7;1;6;6;7;5;3;2;3;3;4;2;2;3;3;5;5;2;5;2;3;1;1;1
"FA20_QJ0LQCNDOVOU";6;6;6;6;7;5;3;2;3;2;3;2;3;2;3;1;5;4;3;3;2;2;2;1
"FA20_QKVJQYO43A47";6;2;6;3;2;3;3;3;2;2;3;3;3;3;4;3;5;2;5;2;2;2;2;1
"FA20_QMC3L6PBL2YZ";5;5;6;6;4;3;2;4;4;2;4;4;3;3;4;1;3;3;1;2;4;3;2;2
"FA20_QMQCNOLJPP3H";3;3;5;6;5;3;3;3;4;3;3;4;3;3;3;2;4;3;2;3;2;2;1;4
"FA20_QOYLFAWOD3NW";3;2;2;2;2;2;3;3;4;2;4;3;3;4;4;3;5;3;4;2;2;3;3;2
"FA20_QQ72JKP8R2SQ";7;5;5;6;6;5;2;3;3;2;3;3;3;3;2;3;4;3;3;2;2;2;3;3
"FA20_QROZNGYFB5AW";4;5;6;6;5;5;3;3;2;4;3;3;3;4;3;1;4;4;2;3;2;3;2;3
"FA20_QSTQSS3AI40S";7;3;2;5;3;5;3;4;3;4;3;3;3;4;2;4;3;3;3;1;1;2;1;1
"FA20_QTA6CPPVST3S";6;2;6;3;3;6;4;3;3;2;3;2;2;3;3;2;4;3;3;2;2;2;1;3
"FA20_QTXOM6KCRH5Z";5;6;6;7;7;7;1;4;4;1;4;4;4;1;4;1;1;5;1;5;5;1;1;1
"FA20_QYB68S38W0BS";5;6;6;5;2;6;3;4;3;3;4;3;3;3;3;1;4;3;2;2;2;2;2;2
"FA20_QZNOZS1HZ3SK";7;4;5;6;2;1;4;1;3;4;3;2;3;4;3;3;5;4;4;4;2;1;1;1
"FA20_QZX3ZSSFSQ0C";5;2;3;2;5;1;4;2;2;4;3;2;3;4;3;3;3;3;3;2;2;2;2;2
"FA20_R01EE4A2TXUT";5;5;3;3;2;2;2;3;3;2;4;3;3;2;3;3;5;3;1;3;4;3;3;5
"FA20_R3W1490CEGQ7";6;3;5;3;5;2;3;3;3;3;4;2;3;3;3;2;5;2;5;2;3;2;2;3
"FA20_R64H22C15149";7;3;5;5;5;2;3;3;4;2;4;4;4;3;4;2;2;5;3;3;3;1;2;2
"FA20_R6W9TBWT34WF";2;2;3;1;3;1;3;3;4;2;4;3;2;3;3;1;4;2;3;1;1;2;1;1
"FA20_R7K408JV0A6I";5;6;5;6;6;6;3;4;3;2;3;2;3;2;3;1;5;3;3;4;2;2;2;2
"FA20_R81LGG6K4I3W";5;5;4;5;5;3;1;3;4;2;4;3;3;2;4;1;5;5;1;3;2;3;2;4
"FA20_R94ZAT2PXRRN";4;1;7;2;2;1;4;1;3;3;3;2;2;3;4;3;5;2;4;3;1;2;1;3
"FA20_RA48ONPK2CQI";3;2;5;5;3;1;3;4;4;2;4;4;4;2;4;1;1;4;2;5;5;3;1;1
"FA20_RBXABO5QVHAQ";5;6;5;5;5;5;3;3;3;3;3;3;3;3;3;1;3;4;2;3;4;3;3;3
"FA20_RC2GGPA3SKKB";3;2;5;2;7;2;3;3;4;4;4;3;2;3;2;1;3;3;3;3;3;3;3;3
"FA20_RCX1U2V2QQY6";6;3;5;4;3;4;3;2;3;3;4;2;3;4;3;2;4;3;2;1;1;2;2;3
"FA20_RDISQ0DWMHTX";6;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"FA20_RIC2KKLTDYFZ";6;3;3;3;5;5;3;4;3;3;3;4;4;3;4;1;5;2;5;2;2;1;1;3
"FA20_RJEUTOA0RE67";3;4;6;6;3;5;1;4;4;1;4;4;4;1;4;2;1;5;1;5;3;3;1;3
"FA20_RJMVWE1J2AH6";3;4;5;5;3;6;3;3;3;3;3;2;3;4;2;3;4;4;5;3;2;2;3;1
"FA20_RJSX4XACVQ96";4;4;4;4;4;4;3;3;3;3;2;3;3;3;3;2;2;2;2;2;2;2;2;2
"FA20_RK3GFJYY8ATN";3;6;5;7;7;7;2;4;4;2;4;4;4;2;4;1;2;5;2;3;3;3;2;3
"FA20_RLDIU8C8VEBD";4;6;6;6;6;3;2;3;2;4;2;2;3;3;3;1;1;4;1;3;5;2;3;3
"FA20_RLY5LN4ZL35N";5;2;3;1;1;2;4;2;1;4;1;2;2;4;2;2;4;1;5;2;3;2;3;2
"FA20_RM1TWEXX6QFX";6;4;4;3;2;3;3;3;3;2;3;4;3;3;3;2;3;4;3;4;3;2;2;2
"FA20_RN8PNALHSGZC";6;5;5;5;6;6;3;3;4;3;4;4;4;3;4;3;3;3;3;1;2;3;2;3
"FA20_RO2PYJM6TOLM";4;6;7;6;5;5;2;3;4;2;4;4;4;3;3;1;2;5;2;4;2;2;3;3
"FA20_RO6SN3584MFO";7;1;1;1;1;1;4;2;2;4;2;2;2;4;2;3;5;1;5;1;1;2;2;3
"FA20_RO9PLQ4JV2YI";6;4;2;2;4;1;2;1;1;2;2;1;1;4;3;5;5;2;5;1;1;1;1;2
"FA20_RONLPC2YX45I";4;5;6;5;5;6;3;3;2;3;3;3;3;3;2;2;3;4;3;2;3;2;1;3
"FA20_RS4U7RE5N3F0";6;3;3;3;5;1;3;3;3;4;2;3;3;4;3;2;4;2;2;1;2;3;3;3
"FA20_RSWTH6SGCNF2";3;5;5;6;6;3;2;4;4;3;4;4;4;2;4;2;4;5;4;4;3;2;3;3
"FA20_RTCGLY65P9WV";5;2;4;3;4;1;3;2;4;2;4;2;3;3;2;1;3;3;2;1;3;2;3;1
"FA20_RUHEX6B14QYN";4;5;5;6;6;6;3;4;4;2;4;3;3;2;4;3;2;4;2;3;3;2;2;2
"FA20_RUIRIDZUL13H";5;3;5;5;4;2;3;2;3;3;3;2;2;4;2;3;5;3;4;3;2;1;1;2
"FA20_RZSSLVYW3ZAZ";5;3;3;3;4;5;3;3;4;1;4;3;3;3;4;2;2;2;2;2;4;2;1;2
"FA20_S15ZJ2AWU62Z";5;3;5;4;3;2;3;2;3;3;3;3;3;3;2;2;2;3;2;2;3;3;2;2
"FA20_S31L15EWA7RW";6;4;3;5;3;5;3;3;4;3;4;3;2;2;2;1;2;4;3;3;3;2;2;1
"FA20_S35MEI90TOXE";2;6;6;6;6;5;4;3;3;3;3;3;3;3;3;2;3;4;2;4;4;2;1;2
"FA20_S73O0XJATOXC";6;6;6;6;6;4;3;2;3;2;3;4;3;3;1;2;5;4;3;1;2;1;2;1
"FA20_S7LV1YIG6WRG";6;1;5;2;3;7;4;3;3;4;3;3;3;3;1;2;5;4;5;2;2;1;1;1
"FA20_S8PSGVQP866B";6;2;1;2;3;2;4;3;3;3;3;3;3;3;4;3;4;3;3;3;2;1;2;3
"FA20_S99PMGP7IYPV";6;2;2;2;3;1;1;3;3;2;3;2;2;1;3;1;3;3;4;2;2;2;2;1
"FA20_SBNV0HK4HXNQ";6;2;5;2;2;2;3;3;3;3;4;3;4;2;3;3;3;3;4;1;1;2;1;2
"FA20_SDLPGR7CJKAG";6;3;3;5;7;2;4;3;3;2;3;3;3;3;4;3;3;2;4;3;2;1;3;3
"FA20_SG866F1KR0FR";5;3;5;3;7;5;3;3;4;3;3;3;4;3;2;3;2;4;3;4;2;1;2;2
"FA20_SHLKPUFXZHUG";4;5;6;7;7;5;2;4;4;3;3;3;3;2;3;2;3;4;3;2;5;1;3;2
"FA20_SI9KMXLM53JD";4;3;5;2;5;5;3;3;3;3;3;3;2;4;3;1;3;3;2;2;3;2;3;3
"FA20_SK0ACWOZYRWE";3;2;3;4;4;2;4;2;3;4;3;1;2;4;2;4;4;2;4;2;2;2;2;4
"FA20_SKUF6VFTOFAK";6;5;5;5;4;4;3;3;3;3;3;3;3;2;3;1;4;2;3;2;2;2;3;2
"FA20_SLRQEEHUQI1F";6;5;6;3;5;2;3;3;2;3;4;3;2;3;3;2;5;3;3;3;1;2;2;1
"FA20_SNXEA7R10X5Y";5;2;5;3;5;6;2;4;4;2;4;3;4;2;4;1;3;5;1;4;4;2;3;1
"FA20_SOJBJA7UU63W";5;3;6;5;6;1;4;3;3;3;3;3;3;4;3;2;3;3;4;3;3;3;2;3
"FA20_SS8XQC2CH9CS";5;2;6;5;5;2;3;4;4;2;4;4;3;3;4;2;4;4;3;4;5;4;2;3
"FA20_ST8X27QBZ0YJ";5;2;2;4;2;2;3;3;3;4;2;3;3;3;3;5;5;2;5;2;2;1;1;1
"FA20_SUXGED4RPW1T";6;5;5;2;5;3;4;1;3;4;3;2;2;4;2;3;5;1;3;2;3;2;3;1
"FA20_SVFBBQD0XAFS";6;6;5;6;6;3;1;4;4;2;4;4;4;1;4;2;4;5;2;5;3;1;1;2
"FA20_SW6UACJMJMQQ";6;3;5;5;3;7;4;3;3;4;3;3;2;3;2;2;5;4;3;4;2;2;2;1
"FA20_SX11UUN9SBPU";5;7;6;6;6;4;2;4;4;2;4;3;4;2;4;1;5;4;3;4;3;1;2;1
"FA20_SX4DDIDUX8XM";7;2;2;3;5;2;4;2;3;4;3;2;2;4;1;2;4;2;5;2;4;3;2;2
"FA20_T2BP2P4NNTLS";7;5;6;5;6;5;3;3;4;2;4;4;4;2;4;2;2;4;1;2;3;1;1;1
"FA20_T4ZM4F0GP0BP";7;3;4;2;2;2;3;1;3;4;3;1;3;3;1;1;3;1;4;1;1;1;1;1
"FA20_T51DYP8QZNQE";5;6;6;7;6;7;1;3;4;3;4;3;3;3;3;1;3;5;1;5;4;2;3;3
"FA20_T6AB8CH75LZE";4;2;2;2;6;6;1;3;3;1;3;3;4;2;4;1;2;4;1;3;2;2;2;3
"FA20_T7HYZRK76AKW";6;6;5;6;7;6;3;2;3;3;3;3;2;3;2;1;1;4;3;2;2;3;2;1
"FA20_T7ZLJWEVBCLN";5;5;6;6;6;7;2;4;4;2;4;4;4;2;4;1;2;5;1;5;5;2;1;1
"FA20_T8OBCTIXG17O";2;4;6;5;3;2;4;3;3;3;3;3;3;4;4;2;4;3;3;2;1;3;4;4
"FA20_T9Y3XSIM3Q52";6;3;5;6;2;6;3;3;2;2;2;3;3;2;3;2;3;3;3;2;2;1;3;3
"FA20_TAS15M9G62N2";3;6;7;6;7;5;3;2;4;3;4;2;3;3;2;1;2;4;2;4;3;3;2;3
"FA20_TBM4OGLZYN3L";4;4;5;5;4;4;4;2;3;3;4;2;2;3;3;3;4;4;4;2;2;3;2;2
"FA20_TCB46WLW23TU";NA;4;5;5;5;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"FA20_TE04H92UATXV";6;2;4;5;5;5;3;3;2;4;2;3;2;4;2;1;4;2;3;2;2;2;1;2
"FA20_TFESR7UTZ5JK";5;3;4;5;6;4;3;2;3;3;3;3;3;3;3;1;3;4;2;3;3;2;3;3
"FA20_TFQA33ZVKXFR";5;6;6;6;6;6;3;3;4;1;4;4;4;2;4;2;4;5;2;3;4;3;2;3
"FA20_TGC5F747I0E5";6;5;5;5;5;6;2;3;4;2;4;3;3;2;4;3;3;3;3;4;2;2;2;3
"FA20_THQ8PNIJMRZ8";NA;2;6;5;6;2;3;3;4;3;4;2;3;3;3;3;4;4;2;2;3;NA;NA;NA
"FA20_THXU9GF5ODPH";5;2;2;2;5;1;4;4;2;3;2;2;2;4;3;2;5;3;5;2;2;2;2;2
"FA20_TJCJC3REFFKU";4;3;6;5;6;2;4;3;3;3;3;3;3;3;4;4;4;1;5;2;1;1;3;1
"FA20_TLBI628LVN89";6;2;2;2;2;2;4;2;3;4;2;3;3;4;3;1;3;2;4;2;2;2;2;3
"FA20_TNB17CD2FC35";6;6;6;5;5;2;4;3;2;3;2;3;3;4;2;3;3;3;4;2;3;3;2;4
"FA20_TNGXLIXTPH8Z";4;5;5;5;5;4;2;3;4;2;4;4;4;2;4;1;3;5;2;5;2;1;3;2
"FA20_TNJU6511GDY3";6;4;5;5;5;3;4;3;3;3;3;2;3;4;2;1;4;2;4;2;2;2;3;2
"FA20_TOUXFGNQJ9BK";6;6;6;6;6;3;4;4;3;3;3;2;3;2;3;2;3;5;3;4;4;2;3;2
"FA20_TP0G9XEUW5J6";3;5;5;5;3;3;4;2;2;4;2;2;2;3;1;3;3;2;3;1;3;3;3;1
"FA20_TPS7VILYDVXL";3;6;5;2;6;3;4;4;4;4;4;4;2;3;3;1;5;5;2;5;5;2;3;4
"FA20_TRXQUUTVXG3C";5;5;6;6;6;5;2;3;3;3;3;3;3;2;3;3;3;5;2;3;1;2;3;3
"FA20_TVWIXKA2JMOB";6;5;6;5;6;6;2;3;2;3;3;3;3;2;4;1;5;4;3;1;1;2;3;3
"FA20_TZN50MZN3AK7";5;5;5;5;5;1;2;3;3;2;3;3;2;3;3;1;4;3;1;2;3;3;3;2
"FA20_U0GZRPGZ82DE";6;6;6;7;4;6;3;4;4;2;4;3;3;2;3;1;1;5;1;4;5;2;3;2
"FA20_U0U1E679HM4V";6;6;7;7;7;3;1;4;4;1;4;4;4;1;4;1;3;5;2;5;2;1;3;5
"FA20_U3ZZQHGCWZHG";6;6;5;6;6;4;2;4;4;1;4;4;4;2;4;1;2;5;1;5;3;1;2;1
"FA20_U50A09LJAYP0";6;5;6;6;6;6;3;4;4;2;4;4;4;2;4;2;3;5;3;3;2;2;1;3
"FA20_U5FZTWOKCYU7";5;5;6;6;5;3;2;3;4;2;4;4;3;2;4;3;4;3;3;2;1;2;1;1
"FA20_U8M1IWH2OT9G";5;6;5;6;5;6;2;3;4;3;4;3;3;3;4;1;1;5;3;5;5;2;3;2
"FA20_UBCDYCA0OCDK";3;5;5;5;6;5;3;3;4;3;4;3;3;3;2;2;2;3;3;3;3;2;3;3
"FA20_UBVHTIQ1VZQK";3;4;4;4;4;5;3;3;2;2;2;3;3;3;3;1;4;3;1;3;2;3;3;3
"FA20_UCK5K21J5MXI";4;5;5;5;5;6;2;4;2;3;2;3;2;2;2;2;3;3;3;4;1;2;2;3
"FA20_UD1SAU6TNU9D";5;2;4;4;4;1;3;3;3;3;3;3;3;3;3;2;4;3;4;2;1;2;3;1
"FA20_UE5T3BFRY00W";6;2;5;3;3;2;2;3;2;2;2;3;3;3;4;3;5;4;2;3;2;1;2;1
"FA20_UJJHAA9L7IOJ";5;3;4;4;5;2;2;2;2;3;3;2;2;3;1;3;3;2;1;2;2;3;3;3
"FA20_UMT2A8IY6C0R";5;2;3;2;2;2;3;3;2;3;3;3;3;3;2;2;3;2;2;1;1;2;4;2
"FA20_UMTG2QH5XFWJ";5;2;4;3;4;6;3;3;2;3;2;3;2;3;3;2;2;3;3;2;4;2;2;2
"FA20_UOSNUUH0V08J";NA;4;5;5;5;3;3;3;4;2;4;3;4;2;4;1;2;2;3;1;2;NA;NA;NA
"FA20_UPDNUMS92WMD";4;6;7;7;6;7;2;3;4;1;4;3;3;2;3;1;1;4;2;4;4;4;3;3
"FA20_UPOLG878M1S4";1;6;5;5;5;5;1;4;4;1;4;4;4;2;4;1;1;5;1;3;2;3;2;2
"FA20_UPYGW4IDGSJE";7;2;4;3;6;1;3;3;3;3;3;2;3;4;1;3;5;2;5;3;2;2;3;5
"FA20_UT5PMCAF33DQ";6;2;4;3;5;1;4;2;1;3;3;2;3;4;2;2;4;2;5;2;2;2;2;1
"FA20_UUN2K5YQYDGT";6;5;6;6;6;3;3;3;3;2;3;2;3;3;3;2;2;5;2;3;4;3;3;2
"FA20_UV2VO63UXQSP";6;2;1;4;3;4;3;3;3;2;3;2;3;2;4;2;4;4;1;2;3;1;2;2
"FA20_UVMFMJZ5W329";3;6;5;6;6;6;3;4;3;3;3;4;3;3;2;1;1;4;1;3;5;4;2;2
"FA20_UWOGMQYOUI41";5;1;1;1;1;1;2;3;3;3;3;2;3;3;3;2;3;2;2;1;3;2;2;3
"FA20_UXDQ3X7ZSD7H";5;6;5;6;5;6;3;3;3;2;4;4;4;2;3;1;5;4;2;4;3;1;2;1
"FA20_UZHDNS5PEZ1N";5;5;5;3;6;3;3;3;2;2;2;3;3;2;4;2;4;3;4;2;1;2;2;2
"FA20_V1EIWOSS90HR";5;4;3;5;3;2;4;3;4;3;3;3;2;3;3;1;2;3;2;2;3;2;3;3
"FA20_V2JFGAJR6H82";5;4;4;4;5;3;3;4;4;2;4;4;4;2;4;3;2;4;3;4;5;2;2;2
